
Horizontal dump of pitloc:
ddbkey	id	pit	region	blendrec	path	bean	invbean	simdump	haul	ore	dumpfeed	dumpcapy	binsize	xloc	yloc	pathix	timedump	zloc	signid	unit	load	istiedown	status	linestat	spillage	split	signpost	shoptype	dumpqueue	pctcapy	bays	nopenalty	timelast	radius	gpstype	reason	tdset	prior	availbays	ignunexarr	disablearrchk	
965438	BOT	ROSARIO				R_BOT		<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28497	82023	65535	60	4500.000000	65535	Fase	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
965656	C-ENTRENAMIENTO	ROSARIO	ESTACIONAMIENTO					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	28419	79699	0	60	4603.000000	65535	Cambio Turno	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
965874	CAPELLA							<record>	1000.000000	0.000000	0.000000	10000000000.000000	0.000000	0	76000	65535	60	4837.200195	65535	Mina	Planta	No	Panne	Panne	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
966092	CO01	UJINA	UF0					<record>	0.000000	0.000000	3800.000000	4000.000000	0.000000	38394	79907	1	84	4365.100098	15	Chancador	Sul. Baja High	No	Panne	Operativo	No	<array>	8	Otro	0	0	2	0	0	40	Punto Final	-1	0	1	0	0	0	
966310	CS01	UJINA	UF0					<record>	0.000000	0.000000	3800.000000	4000.000000	0.000000	38309	79873	2	66	4367.200195	12	Chancador	Sul. Baja High	No	Panne	Reserva	No	<array>	8	Otro	0	0	2	0	0	40	Punto Final S	-1	0	1	0	0	0	
966528	CS03	ROSARIO	STOCK			D_CS03		<record>	0.000000	55800.000000	10200.000000	10500.000000	0.000000	30501	82687	3	56	4565.000000	183	Chancador	Sul. Media	No	Operativo	Panne	No	<array>	9	Otro	0	100	2	0	0	0	Punto Final	-1	0	1	1	0	0	
966746	ESTAC 4600	ROSARIO	ESTACIONAMIENTO					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29032	80355	4	60	4603.100098	461	Cambio Turno	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	10	100	0	0	0	0	Punto Interm.	-1	0	1	0	0	0	
966964	ESTACIONAMIENTO	ROSARIO						<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	0	0	65535	60	0.000000	65535	Fase	Planta	No	Reserva	Reserva	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
967182	HUIESTE	HUIESTE						<record>	1000.000000	0.000000	0.000000	10000000000.000000	0.000000	34268	82351	65535	60	4597.500000	65535	Mina	Planta	No	Panne	Panne	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
967400	HUINORTE							<record>	1000.000000	0.000000	0.000000	10000000000.000000	0.000000	0	0	65535	60	4554.899902	65535	Mina	Planta	No	Panne	Panne	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
967618	HUISUR	HUISUR						<record>	1000.000000	0.000000	0.000000	10000000000.000000	0.000000	0	76000	65535	60	4255.600098	65535	Mina	Planta	No	Panne	Panne	No	<array>	8	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
967836	NAVE01	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30588	82985	5	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
968054	NAVE02	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30594	82993	6	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
968272	NAVE03	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30599	82999	7	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
968490	NAVE04	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30606	83007	8	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
968708	NAVE05	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30611	83015	9	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
968926	NAVE06	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30617	83025	10	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
969144	NAVE07	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30623	83033	11	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
969362	NAVE08	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30630	83042	12	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
969580	NAVE09	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30640	83052	13	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
969798	NAVE10	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30656	82961	14	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
970016	NAVE11	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30661	82968	15	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
970234	NAVE12	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30667	82974	16	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
970452	NAVE13	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30674	82980	17	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
970670	NAVE14	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30680	82987	18	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
970888	NAVE15	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30686	82994	19	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
971106	NAVE16	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30692	83001	20	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
971324	NAVE17	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30697	83009	21	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
971542	NAVE18	ROSARIO	TALLER					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30704	83017	22	60	4567.000000	65535	Nodo	<bad enum>	No	Reserva	Reserva	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
971760	NR1000	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30350	80546	23	60	4358.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	1	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
971978	NR1001	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29502	80400	24	60	4600.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
972196	NR1002	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30962	80499	25	60	4285.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
972414	NR1003	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30666	80326	26	60	4399.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
972632	NR1004	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31891	80507	27	60	4518.799805	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
972850	NR1005	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32078	80659	28	60	4543.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
973068	NR1006	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31694	80396	29	60	4498.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	1	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
973286	NR1007	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31490	80281	30	60	4475.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
973504	NR1008	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31858	80299	31	60	4585.899902	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
973722	NR1009	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29479	80584	32	60	4564.799805	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
973940	NR1010	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31033	80918	33	60	4152.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
974158	NR1011	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32624	80469	34	60	4733.399902	1011	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
974376	NR1012	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30335	79887	35	60	4660.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	1	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
974594	NR1013	ROSARIO	RF12					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32374	80448	36	60	4722.799805	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
974812	NR1014	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32096	80219	37	60	4693.399902	1014	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	25	Punto Interm.	-1	0	1	0	0	0	
975030	NR1015	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30130	80487	38	60	4458.000000	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
975248	NR1016	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31535	80575	39	60	4330.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
975466	NR1017	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31202	79795	40	60	4703.200195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
975684	NR1018	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31523	79895	41	60	4691.100098	1018	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
975902	NR1019	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31975	80112	42	60	4705.399902	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
976120	NR1020	ROSARIO	BOT					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29780	80308	43	60	4601.200195	1020	Nodo	Planta	No	Operativo	Operativo	No	<array>	8	Otro	0	100	0	0	0	45	Punto Interm.	-1	0	1	0	0	0	
976338	NR1021	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	32025	80505	44	60	4560.200195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
976556	NR1022	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30747	80560	45	60	4268.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
976774	NR1023	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30710	79785	46	60	4687.000000	1023	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
976992	NR1024	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31343	79979	47	60	4634.200195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	2	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
977210	NR1025	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31765	79985	48	60	4705.200195	65535	Nodo	Planta	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
977428	NR1026	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31601	80103	49	60	4618.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
977646	NR1027	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30018	80205	50	60	4618.000000	152	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
977864	NR1028	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30663	80635	51	60	4255.000000	1028	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
978082	NR1029	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30488	80397	52	60	4380.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
978300	NR1030	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30579	80677	53	60	4255.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
978518	NR1031	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31063	80506	54	60	4292.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
978736	NR1032	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31165	80249	55	60	4443.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
978954	NR1033	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30114	80728	56	60	4360.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
979172	NR1034	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29756	80942	57	60	4513.100098	1034	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
979390	NR1035	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29927	80625	58	60	4480.000000	1035	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	35	Punto Interm.	-1	0	1	0	0	0	
979608	NR1036	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30974	80262	59	60	4425.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
979826	NR1037	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31981	81132	60	60	4541.299805	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
980044	NR1038	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30963	80908	61	60	4158.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
980262	NR1039	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31474	81962	62	60	4540.700195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
980480	NR1040	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30857	80519	63	60	4278.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
980698	NR1041	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30572	80441	64	60	4348.899902	1041	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
980916	NR1042	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31381	80874	65	60	4174.500000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
981134	NR1043	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29814	80814	66	60	4499.799805	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
981352	NR1044	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31069	80628	67	60	4215.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
981570	NR1045	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30480	80314	68	60	4419.500000	1045	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
981788	NR1046	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30764	80598	69	60	4245.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
982006	NR1047	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30253	80604	70	60	4360.000000	1000	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
982224	NR1048	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30007	80812	71	60	4379.399902	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
982442	NR1049	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31806	80882	72	60	4374.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
982660	NR1050	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30199	80648	73	60	4360.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
982878	NR1051	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31782	80753	74	60	4359.799805	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
983096	NR1052	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31358	80516	75	60	4315.000000	1052	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
983314	NR1053	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31145	80495	76	60	4300.000000	1053	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
983532	NR1054	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31646	80656	77	60	4343.000000	1054	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
983750	NR1055	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31083	80443	78	60	4305.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
983968	NR1056	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31391	80933	79	60	4168.700195	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
984186	NR1057	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30966	80600	80	60	4225.000000	1057	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
984404	NR1058	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30771	80418	81	60	4330.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
984622	NR1059	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31335	80888	82	60	4158.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
984840	NR1060	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30936	80405	83	60	4315.000000	1060	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
985058	NR1061	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30413	80776	84	60	4270.000000	1029	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
985276	NR1062	ROSARIO	RF10B					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31203	80659	85	60	4202.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	1	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
985494	NR1063	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	31331	80725	86	60	4190.000000	1063	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	30	Punto Interm.	-1	0	1	0	0	0	
985712	NR1064	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30948	80847	87	60	4163.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
985930	NR1065	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30983	80794	88	60	4165.000000	65535	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	0	Desabilitado	-1	0	1	0	0	0	
986148	NR1066	ROSARIO	RF10A					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30865	80908	89	60	4153.000000	1066	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	25	Punto Interm.	-1	0	1	0	0	0	
986366	NR1100	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	30058	82021	90	60	4500.899902	1106	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	1	Otro	0	100	0	0	0	40	Punto Interm.	-1	0	1	0	0	0	
986584	NR1101	ROSARIO	RF11					<record>	0.000000	0.000000	0.000000	10000000000.000000	0.000000	29887	81467	91	60	4443.299805	1101	Nodo	<bad enum>	No	Operativo	Operativo	No	<array>	0	Otro	0	100	0	0	0	45	Punto Interm.	-1	0	1	0	0	0	
